model,language,word,pos,id,gold_gloss,candidate_1,candidate_2,gold_candidate_idx,predicted_idx,is_correct
tiny-aya-global,Bengali,সাবমারসিবল,NOUN,29055,an apparatus intended for use under water,an optically inactive alcohol that is a component of the vitamin B complex,an apparatus intended for use under water,1,2,False
tiny-aya-global,Bengali,ভাঁড়ার,NOUN,3377,"a depository for goods; ""storehouses were built close to the docks""",kitchen appliance used for baking or roasting,"a necklace made by a stringing objects together; ""a string of beads""; ""a strand of pearls"";",2,1,False
tiny-aya-global,Bengali,অনুষ্ঠান,NOUN,12841,"the act of starting something; ""he was responsible for the beginning of negotiations""",a region marked off for administrative or other purposes,"the act of starting something; ""he was responsible for the beginning of negotiations""",1,1,True
tiny-aya-global,Bengali,বৃহত্তম,ADJECTIVE,10793,"large and impressive in physical size or extent; ""the bridge is a grand structure""",take a short break from one' s activities in order to relax,"large and impressive in physical size or extent; ""the bridge is a grand structure""",1,2,False
tiny-aya-global,Bengali,স্হিতিস্হাপক,ADJECTIVE,30178,"capable of being shaped or bent or drawn out; ""ductile copper""; ""malleable metals such as gold""; ""they soaked the leather to made it pliable""; ""pliant molten glass""; ""made of highly tensile steel alloy""",an optically inactive alcohol that is a component of the vitamin B complex,a furnace for firing or burning or drying such things as porcelain or bricks,2,2,True
tiny-aya-global,Bengali,বাধা,NOUN,26916,a structure or object that impedes free movement,a structure or object that impedes free movement,Old World herb with aromatic leaves and seed resembling parsley,0,1,False
tiny-aya-global,Bengali,ফেটে যাওয়া,VERB,18968,"crack due to dehydration; ""My lips chap in this dry weather""","crack due to dehydration; ""My lips chap in this dry weather""",a letter of the alphabet standing for a spoken consonant,0,1,False
tiny-aya-global,Bengali,অস্ট্রেলিয়ান,NOUN,20405,a native or inhabitant of Australia,"show devotion to (a deity); ""Many Hindus worship Shiva""",a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms,2,2,True
tiny-aya-global,Bengali,চলা,VERB,5367,"use one' s feet to advance; advance by steps; ""Walk, don' t run!""; ""We walked instead of driving""; ""She walks with a slight limp""; ""The patient cannot walk yet""; ""Walk over to the cabinet""","use one' s feet to advance; advance by steps; ""Walk, don' t run!""; ""We walked instead of driving""; ""She walks with a slight limp""; ""The patient cannot walk yet""; ""Walk over to the cabinet""",(Hinduism) a Hindu caste or distinctive social group of which there are thousands throughout India; a special characteristic is often the exclusive occupation of its male members (such as barber or potter),0,1,False
tiny-aya-global,Bengali,বোঝাপড়া,NOUN,66,the quality of agreeing; being suitable and appropriate,the quality of agreeing; being suitable and appropriate,"goddess of war; a malevolent aspect of Devi; ""the inaccessible""",0,1,False
tiny-aya-global,Bengali,শ্বাস,NOUN,13930,the act of inhaling; the drawing in of air (or other gases) as in breathing,a prince or king in India,the act of inhaling; the drawing in of air (or other gases) as in breathing,1,2,False
tiny-aya-global,Bengali,সম্মেলন,NOUN,10830,a prearranged meeting for consultation or exchange of information or discussion (especially one with a formal agenda),a prearranged meeting for consultation or exchange of information or discussion (especially one with a formal agenda),a grammatical category in inflected languages governing the agreement between nouns and pronouns and adjectives; in some languages it is quite arbitrary but in Indo-European languages it is usually based on sex or animateness,0,1,False
tiny-aya-global,Bengali,সাম্রাজ্য,NOUN,28404,a monarchy with an emperor as head of state,an imaginary being of myth or fable,"causing or marked by grief or anguish; ""a grievous loss""; ""a grievous cry""; ""her sigh was heartbreaking""; ""the heartrending words of Rabin' s granddaughter""",2,2,True
tiny-aya-global,Bengali,পাশী,NOUN,31556,an imaginary being of myth or fable,a region marked off for administrative or other purposes,conduit consisting of a long hollow object (usually cylindrical) used to hold and conduct objects or liquids or gases,2,1,False
tiny-aya-global,Bengali,তিতির পাখি,NOUN,29546,flesh of quail; suitable for roasting or broiling if young; otherwise must be braised,"grant use or occupation of under a term of contract; ""I am leasing my country estate to some foreigners""","deeply absorbed in thought; ""as distant and bemused as a professor listening to the prattling of his freshman class""; ""lost in thought""; ""a preoccupied frown""",2,2,True
tiny-aya-global,Bengali,ছিরোটা,NOUN,17406,"a plant with a weak stem that derives support from climbing, twining, or creeping along a surface",clock that measures time by the escape of water,"a plant with a weak stem that derives support from climbing, twining, or creeping along a surface",1,1,True
tiny-aya-global,Bengali,উক্তি,NOUN,1585,"something spoken; ""he could hear them uttering merry speeches""","something spoken; ""he could hear them uttering merry speeches""",something (such as money) given or received as payment or reparation (as for a service or loss or injury),0,1,False
tiny-aya-global,Bengali,সুইট,NOUN,26861,apartment consisting of a series of connected rooms used as a living unit (as in a hotel),the capital of Singapore; one of the world' s biggest ports,"not favorable; ""made an unfavorable impression""; ""unfavorable reviews""",2,1,False
tiny-aya-global,Bengali,নৌকাবিহার,NOUN,30214,water travel for pleasure,"utter a sudden loud cry; ""she cried with pain when the doctor inserted the needle""; ""I yelled to her from the window but she couldn' t hear me""",a brittle transparent solid with irregular atomic structure,2,1,False
tiny-aya-global,Bengali,লিসবন,NOUN,24217,capital and largest city and economic and cultural center of Portugal; a major port in western Portugal on Tagus River where it broadens and empties into the Atlantic,a living thing that has (or can develop) the ability to act or function independently,capital and largest city and economic and cultural center of Portugal; a major port in western Portugal on Tagus River where it broadens and empties into the Atlantic,1,2,False
tiny-aya-global,Bengali,বর্ষাকালীন,ADJECTIVE,7158,"(of weather) wet by periods of rain; ""showery weather""; ""rainy days""",jewelry to ornament the ear; usually clipped to the earlobe or fastened through a hole in the lobe,"(of weather) wet by periods of rain; ""showery weather""; ""rainy days""",1,2,False
tiny-aya-global,Bengali,নিগম সংক্রান্ত,ADJECTIVE,34849,"of or belonging to a corporation; ""corporate rates""; ""corporate structure""","of or belonging to a corporation; ""corporate rates""; ""corporate structure""","of or relating to the nations of Africa or their peoples; ""African languages""",0,1,False
tiny-aya-global,Bengali,পরশুরাম,NOUN,8038,an incarnation of Vishnu who rid the earth of Kshatriyas,"the manifestation of a Hindu deity (especially Vishnu) in human or superhuman or animal form; ""the Buddha is considered an avatar of the god Vishnu""",an incarnation of Vishnu who rid the earth of Kshatriyas,1,1,True
tiny-aya-global,Bengali,প্রতিবর্তী ক্রিয়া,NOUN,8440,an automatic instinctive unlearned reaction to a stimulus,an automatic instinctive unlearned reaction to a stimulus,formerly the basic unit of money in Luxembourg,0,1,False
tiny-aya-global,Bengali,সংক্রমণ,NOUN,8121,(medicine) the invasion of the body by pathogenic microorganisms and their multiplication which can lead to tissue damage and disease,"a large natural stream of water (larger than a creek); ""the river was navigable for 50 miles""",(medicine) the invasion of the body by pathogenic microorganisms and their multiplication which can lead to tissue damage and disease,1,2,False
tiny-aya-global,Bengali,কট্টর,ADJECTIVE,22178,"firm and uncompromising; ""a hard-line policy""",large long-necked wading bird of marshes and plains in many parts of the world,any of various plants of the genus Sesbania having pinnate leaves and large showy pea-like flowers,2,1,False
tiny-aya-global,Bengali,সংস্থা,NOUN,2768,"a custom that for a long time has been an important feature of some group or society; ""the institution of marriage""; ""the institution of slavery""; ""he had become an institution in the theater""","travelling about without any clear destination; ""she followed him in his wanderings and looked after him""",one of the evil spirits of traditional Jewish and Christian belief,2,2,True
tiny-aya-global,Bengali,বাইরে বার করে রাখা,ADJECTIVE,35470,"come upon unexpectedly or after searching; ""found art""; ""the lost-and-found department""","travelling about without any clear destination; ""she followed him in his wanderings and looked after him""","come upon unexpectedly or after searching; ""found art""; ""the lost-and-found department""",1,1,True
tiny-aya-global,Bengali,লাতুর জেলা,NOUN,24611,a region marked off for administrative or other purposes,a region marked off for administrative or other purposes,an imaginary being of myth or fable,0,1,False
tiny-aya-global,Bengali,থলে,NOUN,12888,a large bag (or pair of bags) hung over a saddle,a large bag (or pair of bags) hung over a saddle,"(classical mythology) a minor nature goddess usually depicted as a beautiful maiden; ""the ancient Greeks believed that nymphs inhabited forests and bodies of water""",0,1,False
tiny-aya-global,Bengali,নেওয়া,VERB,12022,"accept as a challenge; ""I' ll tackle this difficult task""","in the original or natural place or site; ""carcinoma in situ""; ""the archeologists left the pottery in place""",place of worship consisting of an edifice for the worship of a deity,2,1,False
tiny-aya-global,Bengali,বিঘা,NOUN,1943,how much there is of something that you can quantify,"not made explicit; ""the unexpressed terms of the agreement""; ""things left unsaid""; ""some kind of unspoken agreement""; ""his action is clear but his reason remains unstated""","destroy completely; ""the wrecking ball demolished the building""; ""demolish your enemies""; ""pulverize the rebellion before it gets out of hand""",2,1,False
tiny-aya-global,Bengali,উপনাহ,NOUN,7925,a medical dressing consisting of a soft heated mass of meal or clay that is spread on a cloth and applied to the skin to treat inflamed areas or improve circulation etc.,"in regular succession without gaps; ""serial concerts""",a medical dressing consisting of a soft heated mass of meal or clay that is spread on a cloth and applied to the skin to treat inflamed areas or improve circulation etc.,1,1,True
tiny-aya-global,Bengali,স্বাস্থ্যবিজ্ঞান,NOUN,32651,the science concerned with the prevention of illness and maintenance of health,"(of a clause) capable of standing syntactically alone as a complete sentence; ""the main (or independent) clause in a complex sentence has at least a subject and a verb""",the science concerned with the prevention of illness and maintenance of health,1,2,False
tiny-aya-global,Bengali,রিফ,NOUN,27376,a submerged ridge of rock or coral near the surface of the water,a submerged ridge of rock or coral near the surface of the water,move or pull with a sudden motion,0,1,False
tiny-aya-global,Bengali,আটকে যাওয়া,VERB,12319,"twist together or entwine into a confusing mass; ""The child entangled the cord""","twist together or entwine into a confusing mass; ""The child entangled the cord""","an accommodation in which both sides make concessions; ""the newly elected congressmen rejected a compromise because they considered it `business as usual' """,0,1,False
tiny-aya-global,Bengali,চিকিত্সা শাস্ত্র,NOUN,10568,branch of medicine concerned with the treatment of disease,brown-speckled European lark noted for singing while hovering at a great height,"a large natural stream of water (larger than a creek); ""the river was navigable for 50 miles""",2,2,True
tiny-aya-global,Bengali,ঢুকিয়ে দেওয়া,VERB,4749,"poke or thrust abruptly; ""he jabbed his finger into her ribs""",persistent determination,a region marked off for administrative or other purposes,2,2,True
tiny-aya-global,Bengali,মালগাড়ি,NOUN,14666,a railroad train consisting of freight cars,a northwestern arm of the Indian Ocean between India and Arabia,a railroad train consisting of freight cars,1,2,False
tiny-aya-global,Bengali,পানামা সিটি,NOUN,23957,the capital and largest city of Panama,a monarchy with an emperor as head of state,the capital and largest city of Panama,1,2,False
tiny-aya-global,Bengali,সত্যকেতু,NOUN,31228,an imaginary being of myth or fable,a food rich in sugar,a public promotion of some product or service,2,2,True
tiny-aya-global,Bengali,কীলাল,NOUN,33298,"any liquid suitable for drinking; ""may I take your beverage order?""",the act of damaging something or someone,"any liquid suitable for drinking; ""may I take your beverage order?""",1,1,True
tiny-aya-global,Bengali,লাতভিয়া,NOUN,19284,a republic in northeastern Europe on the eastern coast of the Baltic Sea,"having the limits or boundaries established; ""a delimited frontier through the disputed region""","a plant with a weak stem that derives support from climbing, twining, or creeping along a surface",2,1,False
tiny-aya-global,Bengali,আক্রমিতা,NOUN,32691,the main good female character in a work of fiction,a region marked off for administrative or other purposes,any of various fixed orders of the various diatonic notes within an octave,2,2,True
tiny-aya-global,Bengali,সর্বোত্কৃষ্ট,NOUN,28409,"the best people or things in a group; ""the cream of England' s young men were killed in the Great War""",not measured,"a periodically repeated sequence of events; ""a cycle of reprisal and retaliation""",2,1,False
tiny-aya-global,Bengali,বিচার্য,ADJECTIVE,1350,"worthy of notice; ""a noteworthy fact is that her students rarely complain""; ""a remarkable achievement""","capable of being shaped or bent or drawn out; ""ductile copper""; ""malleable metals such as gold""; ""they soaked the leather to made it pliable""; ""pliant molten glass""; ""made of highly tensile steel alloy""",successive generations of kin,2,1,False
tiny-aya-global,Bengali,প্রস্রাব,NOUN,9948,the discharge of urine,an artisan who makes jewelry and other objects out of gold,the discharge of urine,1,2,False
tiny-aya-global,Bengali,পালামু জেলা,NOUN,26083,a region marked off for administrative or other purposes,a region marked off for administrative or other purposes,yellowing of the skin and the whites of the eyes caused by an accumulation of bile pigment (bilirubin) in the blood; can be a symptom of gallstones or liver infection or anemia,0,1,False
tiny-aya-global,Bengali,হমিরপুর জেলা,NOUN,25786,a region marked off for administrative or other purposes,"not derived or copied or translated from something else; ""the play is original; not an adaptation""; ""he kept the original copy and gave her only a xerox""; ""the translation misses much of the subtlety of the original French""","in a surprising manner; ""he was surprisingly friendly""",2,1,False
tiny-aya-global,Bengali,হিমাচল প্রদেশ,NOUN,6357,"the territory occupied by one of the constituent administrative districts of a nation; ""his state is in the deep south""","the arrangement of the body and its limbs; ""he assumed an attitude of surrender""",a large bag (or pair of bags) hung over a saddle,2,1,False
tiny-aya-global,Bengali,জনগণ,NOUN,4076,"the body of citizens of a state or country; ""the Spanish people""",the male of species Equus caballus,"the body of citizens of a state or country; ""the Spanish people""",1,2,False
tiny-aya-global,Bengali,কটনি,NOUN,24688,"a large and densely populated urban area; may include several independent administrative districts; ""Ancient Troy was a great city""",the male of species Equus caballus,"a large and densely populated urban area; may include several independent administrative districts; ""Ancient Troy was a great city""",1,1,True
tiny-aya-global,Bengali,রক্তদান,NOUN,76,act of giving in common with others for a common purpose especially to a charity,a garment size for a small person,a region marked off for administrative or other purposes,2,2,True
tiny-aya-global,Bengali,প্রথম,ADJECTIVE,6963,indicating the beginning unit in a series,indicating the beginning unit in a series,a writer of poems (the term is usually reserved for writers of good poetry),0,1,False
tiny-aya-global,Bengali,ভর্তি করানো,VERB,34935,"admit into a hospital; ""Mother had to be hospitalized because her blood pressure was too high""","admit into a hospital; ""Mother had to be hospitalized because her blood pressure was too high""","public transport consisting of a fast train or bus that makes only a few scheduled stops; ""he caught the express to New York""",0,1,False
tiny-aya-global,Bengali,শ্যাম্পেন,NOUN,14314,a white sparkling wine either produced in Champagne or resembling that produced there,the condition of prospering; having good fortune,a white sparkling wine either produced in Champagne or resembling that produced there,1,2,False
tiny-aya-global,Bengali,জেত ঋষি,NOUN,29607,a mentor in spiritual and philosophical topics who is renowned for profound wisdom,a mentor in spiritual and philosophical topics who is renowned for profound wisdom,a defamatory or abusive word or phrase,0,1,False
tiny-aya-global,Bengali,বদ্ধ,ADJECTIVE,25207,not allowing air or gas to pass in or out,an angle of 180 degrees,not allowing air or gas to pass in or out,1,2,False
tiny-aya-global,Bengali,মঙ্গোলীয়া,NOUN,21058,a landlocked socialist republic in central Asia,a widely used search engine that uses text-matching techniques to find web pages that are important and relevant to a user' s search,small crude shelter used as a dwelling,2,2,True
tiny-aya-global,Bengali,এপ্রিল,NOUN,10842,the month following March and preceding May,black tea grown in China,a motor hotel,2,1,False
tiny-aya-global,Bengali,রুমানি আম,NOUN,21308,large evergreen tropical tree cultivated for its large oval fruit,large evergreen tropical tree cultivated for its large oval fruit,"deeply absorbed in thought; ""as distant and bemused as a professor listening to the prattling of his freshman class""; ""lost in thought""; ""a preoccupied frown""",0,2,False
tiny-aya-global,Bengali,প্রামাণ্য,NOUN,13863,"something (such as a fact or circumstance) that shows an action to be reasonable or necessary; ""he considered misrule a justification for revolution""","something (such as a fact or circumstance) that shows an action to be reasonable or necessary; ""he considered misrule a justification for revolution""",a mentor in spiritual and philosophical topics who is renowned for profound wisdom,0,1,False
tiny-aya-global,Bengali,শামিয়ানা,NOUN,5851,large and often sumptuous tent,the speech act of disagreeing or arguing or disputing,large and often sumptuous tent,1,2,False
tiny-aya-global,Bengali,বাজার,NOUN,5303,a street of small shops (especially in Orient),the cardinal number that is the product of ten and seven,a street of small shops (especially in Orient),1,2,False
tiny-aya-global,Bengali,উদ্বৃত্ত,NOUN,35268,a quantity much larger than is needed,a quantity much larger than is needed,jewelry consisting of a cord or chain (often bearing gems) worn about the neck as an ornament (especially by women),0,1,False
tiny-aya-global,Bengali,গডগ জেলা,NOUN,24783,a region marked off for administrative or other purposes,a farmer who works land owned by someone else,a region marked off for administrative or other purposes,1,2,False
tiny-aya-global,Bengali,শ্রীনগর জেলা,NOUN,25878,a region marked off for administrative or other purposes,an imaginary being of myth or fable,an intensely radioactive metallic element that occurs in minute amounts in uranium ores,2,2,True
tiny-aya-global,Bengali,নিতবর,NOUN,34229,a male attendant of the bridegroom at a wedding,a male attendant of the bridegroom at a wedding,"an actor' s portrayal of someone in a play; ""she played the part of Desdemona""",0,1,False
tiny-aya-global,Bengali,গোভিল,NOUN,29085,a mentor in spiritual and philosophical topics who is renowned for profound wisdom,apartment consisting of a series of connected rooms used as a living unit (as in a hotel),a mentor in spiritual and philosophical topics who is renowned for profound wisdom,1,2,False
tiny-aya-global,Bengali,সোনপুর,NOUN,25078,"a large and densely populated urban area; may include several independent administrative districts; ""Ancient Troy was a great city""",the lowest of the four varnas: the servants and workers of low status,"restore to a previous or better condition; ""They renovated the ceiling of the Sistine Chapel""",2,1,False
tiny-aya-global,Bengali,অতিপ্রবাহ,NOUN,28511,the occurrence of surplus liquid (as water) exceeding the limit or capacity,"a necklace made by a stringing objects together; ""a string of beads""; ""a strand of pearls"";",optical device having a triangular shape and made of glass or quartz; used to deviate a beam or invert an image,2,1,False
tiny-aya-global,Bengali,হেডন আমের গাছে,NOUN,21640,large evergreen tropical tree cultivated for its large oval fruit,an imaginary being of myth or fable,a railroad train consisting of freight cars,2,1,False
tiny-aya-global,Bengali,উঁচু,ADJECTIVE,1680,"(literal meaning) being at or having a relatively great or specific elevation or upward extension (sometimes used in combinations like `knee-high' ); ""a high mountain""; ""high ceilings""; ""high buildings""; ""a high forehead""; ""a high incline""; ""a foot high""",East Indian evergreen tree bearing very acid fruit,"(literal meaning) being at or having a relatively great or specific elevation or upward extension (sometimes used in combinations like `knee-high' ); ""a high mountain""; ""high ceilings""; ""high buildings""; ""a high forehead""; ""a high incline""; ""a foot high""",1,2,False
tiny-aya-global,Bengali,রেফারি,NOUN,10643,(sports) the chief official (as in boxing or American football) who is expected to ensure fair play,(biology) an organism that has characteristics resulting from chromosomal alteration,(sports) the chief official (as in boxing or American football) who is expected to ensure fair play,1,2,False
tiny-aya-global,Bengali,আইন,NOUN,965,"legal document setting forth rules governing a particular kind of activity; ""there is a law against kidnapping""",take a short break from one' s activities in order to relax,the act of inducing hypnosis,2,1,False
tiny-aya-global,Bengali,সম্মতি,ADJECTIVE,16298,"intentional or planned; ""your intended trip abroad""; ""an intended insult""","intentional or planned; ""your intended trip abroad""; ""an intended insult""",a mentor in spiritual and philosophical topics who is renowned for profound wisdom,0,1,False
tiny-aya-global,Bengali,বাহুমূল,NOUN,14793,the part of the body between the neck and the upper arm,the part of the body between the neck and the upper arm,"drawn out or made longer spatially; ""Picasso' s elongated Don Quixote""; ""lengthened skirts are fashionable this year""; ""the extended airport runways can accommodate larger planes""; ""a prolonged black line across the page""",0,1,False
tiny-aya-global,Bengali,কোপেশ্বর,NOUN,30196,place of worship consisting of an edifice for the worship of a deity,one of the evil spirits of traditional Jewish and Christian belief,place of worship consisting of an edifice for the worship of a deity,1,1,True
tiny-aya-global,Bengali,পুরু,NOUN,26640,an imaginary being of myth or fable,an imaginary being of myth or fable,successive generations of kin,0,2,False
tiny-aya-global,Bengali,উত্তরজীবীতা,NOUN,27923,a state of surviving; remaining alive,"the territory occupied by one of the constituent administrative districts of a nation; ""his state is in the deep south""",a state of surviving; remaining alive,1,2,False
tiny-aya-global,Bengali,দুগাসরা,NOUN,29776,a settlement smaller than a town,the first of a series of actions,a settlement smaller than a town,1,2,False
tiny-aya-global,Bengali,রাখাল,NOUN,5012,someone who drives a herd,someone who drives a herd,"move with force, ""He pushed the table into a corner""",0,1,False
tiny-aya-global,Bengali,চন্দৌলি জেলা,NOUN,24572,a region marked off for administrative or other purposes,the cardinal compass point that is a 270 degrees,a region marked off for administrative or other purposes,1,2,False
tiny-aya-global,Bengali,বেচা-কেনা করা,VERB,35994,"engage in the trade of; ""he is merchandising telephone sets""","engage in the trade of; ""he is merchandising telephone sets""",an imaginary being of myth or fable,0,1,False
tiny-aya-global,Bengali,দ্রুত,ADJECTIVE,5118,"characterized by speed; moving with or capable of moving with high speed; ""a rapid movement""; ""a speedy car""; ""a speedy errand boy""",an electrical device that sends or receives radio or television signals,"overthrow by argument, evidence, or proof; ""The speaker refuted his opponent' s arguments""",2,2,True
tiny-aya-global,Bengali,বশিষ্ঠ,NOUN,14283,a mentor in spiritual and philosophical topics who is renowned for profound wisdom,qualified by reservations,large evergreen tropical tree cultivated for its large oval fruit,2,2,True
tiny-aya-global,Bengali,স্লাইড,NOUN,19592,plaything consisting of a sloping chute down which children can slide,"become bigger or greater in amount; ""The amount of work increased""","catch with a lasso; ""rope cows""",2,1,False
tiny-aya-global,Bengali,মুলতানি মাটি,NOUN,8080,an absorbent soil resembling clay; used in fulling (shrinking and thickening) woolen cloth and as an adsorbent,"a large natural stream of water (larger than a creek); ""the river was navigable for 50 miles""",an absorbent soil resembling clay; used in fulling (shrinking and thickening) woolen cloth and as an adsorbent,1,2,False
tiny-aya-global,Bengali,তর্পণ,NOUN,25690,the act of pouring a liquid offering (especially wine) as a religious ceremony,the act of pouring a liquid offering (especially wine) as a religious ceremony,someone who organizes an exhibit for others to see,0,1,False
tiny-aya-global,Bengali,বিধি সংকলন,NOUN,28388,"the collection of rules imposed by authority; ""civilization presupposes respect for the law""; ""the great problem for jurisprudence to allow freedom while enforcing order""",a region marked off for administrative or other purposes,"the collection of rules imposed by authority; ""civilization presupposes respect for the law""; ""the great problem for jurisprudence to allow freedom while enforcing order""",1,2,False
tiny-aya-global,Bengali,সামন্ততান্ত্রিক,ADJECTIVE,16040,of or relating to or characteristic of feudalism,of or relating to or characteristic of feudalism,the government building that serves as the residence and office of the President of the United States,0,1,False
tiny-aya-global,Bengali,অসুরক্ষিত,ADJECTIVE,27745,"lacking protection or a guard; ""an unguarded gate""; ""his unguarded queen was open to attack""","lacking protection or a guard; ""an unguarded gate""; ""his unguarded queen was open to attack""",the act of signaling by a movement of the hand,0,1,False
tiny-aya-global,Bengali,ধন্বন্তরী,NOUN,5796,a deity worshipped by the Hindus,a deity worshipped by the Hindus,a widely used search engine that uses text-matching techniques to find web pages that are important and relevant to a user' s search,0,1,False
tiny-aya-global,Bengali,আমেরিকা,NOUN,7867,North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776,North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776,the sacred city of Lamaism; known as the Forbidden City for its former inaccessibility and hostility to strangers,0,1,False
tiny-aya-global,Bengali,জোয়ালী,NOUN,19974,"dry seedlike fruit produced by the cereal grasses: e.g. wheat, barley, Indian corn","a practice session in preparation for a public performance (as of a play or speech or concert); ""he missed too many rehearsals""; ""a rehearsal will be held the day before the wedding""","a large natural stream of water (larger than a creek); ""the river was navigable for 50 miles""",2,1,False
tiny-aya-global,Bengali,মুদ্রা,NOUN,7712,"the arrangement of the body and its limbs; ""he assumed an attitude of surrender""","knock against with force or violence; ""My car bumped into the tree""",a punctuation mark used to attribute the enclosed text to someone else,2,1,False
tiny-aya-global,Bengali,রায়গড় জেলা,NOUN,24612,a region marked off for administrative or other purposes,"the prevention of something increasing or spreading (especially the prevention of an increase in the number of countries possessing nuclear weapons); ""they protested that the nonproliferation treaty was just a plot to maintain the hegemony of those who already had nuclear weapons""; ""nuclear disarmament and nonproliferation are closely related goals""","the civil and religious leader of a Muslim state considered to be a representative of Allah on earth; ""many radical Muslims believe a Khalifah will unite all Islamic lands and people and subjugate the rest of the world""",2,2,True
tiny-aya-global,Bengali,সুরুচি,NOUN,10255,an imaginary being of myth or fable,a region marked off for administrative or other purposes,an imaginary being of myth or fable,1,2,False
tiny-aya-global,Bengali,সমাজ,NOUN,2519,"a human being; ""there was too much for one person to do""","a human being; ""there was too much for one person to do""",a chemical used to kill pests (as rodents or insects),0,1,False
tiny-aya-global,Bengali,ধৃষ্টদ্যুম্ন,NOUN,19328,a prince or king in India,(used of persons or things military) without protective armor,a prince or king in India,1,2,False
tiny-aya-global,Bengali,অনন্তপুর,NOUN,24843,"a large and densely populated urban area; may include several independent administrative districts; ""Ancient Troy was a great city""","be dressed in; ""She was wearing yellow that day""",tropical American thorny shrub or small tree; fragrant yellow flowers used in making perfumery,2,2,True
tiny-aya-global,Bengali,অস্পষ্টতা,NOUN,3113,incomprehensibility as a result of not being clear,apply a heavy coat to,move or pull with a sudden motion,2,1,False
tiny-aya-global,Bengali,হাসিখুশি,ADJECTIVE,7524,"full of spirit; ""a dynamic full of life woman""; ""a vital and charismatic leader""; ""this whole lively world""","(usually plural) a statement of what is required as part of an agreement; ""the contract set out the conditions of the lease""; ""the terms of the treaty were generous""","full of spirit; ""a dynamic full of life woman""; ""a vital and charismatic leader""; ""this whole lively world""",1,2,False
tiny-aya-global,Bengali,আত্রেয়,NOUN,32882,"a large indefinite location on the surface of the Earth; ""penguins inhabit the polar regions""",massive powerful herbivorous odd-toed ungulate of southeast Asia and Africa having very thick skin and one or two horns on the snout,"of or relating to the nations of Africa or their peoples; ""African languages""",2,1,False
tiny-aya-global,Bengali,আলখাল্লা,NOUN,12785,"clothing of a distinctive style or for a particular occasion; ""formal attire""; ""battle dress""","a periodically repeated sequence of events; ""a cycle of reprisal and retaliation""","clothing of a distinctive style or for a particular occasion; ""formal attire""; ""battle dress""",1,2,False
tiny-aya-global,Bengali,স্ফূর্তিহীন,ADJECTIVE,2233,"feeling or showing little interest or enthusiasm; ""a halfhearted effort""; ""gave only lukewarm support to the candidate""","feeling or showing little interest or enthusiasm; ""a halfhearted effort""; ""gave only lukewarm support to the candidate""",not measured,0,1,False
tiny-aya-global,Bengali,রাও,NOUN,18559,a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms,a soft heavy compact variety of talc having a soapy feel; used to make hearths and tabletops and ornaments,a land mass that projects well above its surroundings; higher than a hill,2,2,True
tiny-aya-global,Bengali,সব্য ঋষি,NOUN,29610,a mentor in spiritual and philosophical topics who is renowned for profound wisdom,the quality of agreeing; being suitable and appropriate,"become ground down or deteriorate; ""Her confidence eroded""",2,1,False
tiny-aya-global,Bengali,পিত্তজ্বর,NOUN,16460,yellowing of the skin and the whites of the eyes caused by an accumulation of bile pigment (bilirubin) in the blood; can be a symptom of gallstones or liver infection or anemia,yellowing of the skin and the whites of the eyes caused by an accumulation of bile pigment (bilirubin) in the blood; can be a symptom of gallstones or liver infection or anemia,"recurring again and again; ""perennial efforts to stipulate the requirements""",0,1,False
tiny-aya-global,Bengali,পরিকল্পনা থাকা,VERB,27662,"have the will and intention to carry out some action; ""He plans to be in graduate school next year""; ""The rebels had planned turmoil and confusion""","have the will and intention to carry out some action; ""He plans to be in graduate school next year""; ""The rebels had planned turmoil and confusion""",an imaginary being of myth or fable,0,1,False
tiny-aya-global,Bengali,তরমুজ,NOUN,8986,an African melon,an African melon,(Hinduism) a Hindu caste or distinctive social group of which there are thousands throughout India; a special characteristic is often the exclusive occupation of its male members (such as barber or potter),0,1,False
tiny-aya-global,Bengali,মিশন,NOUN,22959,an organization of missionaries in a foreign land sent to carry on religious work,"an accommodation in which both sides make concessions; ""the newly elected congressmen rejected a compromise because they considered it `business as usual' ""","of or relating to the nations of Africa or their peoples; ""African languages""",2,1,False
tiny-aya-global,Bengali,ঢোলা,VERB,5545,sleep lightly or for a short period of time,having your attention fixated as though by a spell,the continuum of experience in which events pass from the future through the present to the past,2,2,True
tiny-aya-global,Bengali,পুলবামা জেলা,NOUN,25874,a region marked off for administrative or other purposes,"assign a specified (usually proper) proper name to; ""They named their son David""; ""The new school was named after the famous Civil Rights leader""",a region marked off for administrative or other purposes,1,2,False
tiny-aya-global,Bengali,তাস,NOUN,24513,"a playing card with a specified number of pips on it to indicate its value; ""an eight spot""","(of textures) full of small openings or gaps; ""an open texture""; ""a loose weave""",(Hinduism) a Hindu caste or distinctive social group of which there are thousands throughout India; a special characteristic is often the exclusive occupation of its male members (such as barber or potter),2,1,False
